 90.0, 0.513, 0.390
 90.5, 0.503, 0.406
 91.0, 0.525, 0.424
 91.5, 0.402, 0.347
 92.0, 0.425, 0.349
 92.5, 0.484, 0.392
 93.0, 0.486, 0.393
 93.5, 0.522, 0.400
 94.0, 0.455, 0.403
 94.5, 0.500, 0.486
 95.0, 0.501, 0.511
 95.5, 0.478, 0.443
 96.0, 0.468, 0.421
 96.5, 0.418, 0.345
 97.0, 0.409, 0.334
 97.5, 0.465, 0.336
 98.0, 0.459, 0.330
 98.5, 0.457, 0.323
 99.0, 0.458, 0.326
 99.5, 0.454, 0.329
