UKPRN,UnitOfAssessment,MultipleSubmission,Source,Income2008,Income2009,Income2010,Income2011,Income2012
10003645,25,,13,10214,6806,4583,5000,56348
10007768,25,,1,114052,36745,16521,3522,3613
10007768,25,,2,0,0,7109,1492,0
10007768,25,,3,99,13155,5223,4979,7030
10007768,25,,4,245537,268634,211978,59161,32211
10007768,25,,5,19192,14845,33176,28915,15185
10007768,25,,6,42677,5701,36,-2469,0
10007768,25,,9,0,0,5959,0,0
10007768,25,,12,1070,0,0,0,0
10007768,25,,13,12727,24149,3600,0,0
10007795,25,,1,230334,144364,138102,56289,17876
10007795,25,,2,33335,18507,15337,34063,94825
10007795,25,,3,25488,25484,21415,-1892,0
10007795,25,,4,293405,120280,126485,40219,53401
10007795,25,,6,24895,53629,54130,44472,8345
10007795,25,,9,0,0,4178,9270,576
10007795,25,,11,7214,3607,-1837,0,0
10007795,25,,12,31,3616,5032,0,0
10007795,25,,13,20,15530,34696,19956,4023
10003861,25,,2,85402,184486,149205,40880,68511
10003861,25,,4,33178,20690,3920,22854,19745
10003861,25,,13,0,21150,0,0,0
10007796,25,,1,39573,12609,62780,12028,18800
10007796,25,,2,11721,30169,13286,542,20447
10007796,25,,3,0,39284,26602,13076,31230
10007796,25,,4,276168,305082,152227,51121,89597
10007796,25,,5,0,0,161,989,0
10007796,25,,6,75573,55836,56255,173021,162591
10007796,25,,8,13337,0,0,0,0
10007796,25,,9,0,12636,0,0,0
10007796,25,,13,19180,12609,485,38317,1311
10007151,25,,1,1790,0,0,0,0
10007151,25,,2,0,0,57365,2487,49136
10007151,25,,3,0,23190,0,0,0
10007151,25,,4,2783,6019,77170,369027,264341
10007151,25,,6,0,0,0,6968,10313
10007151,25,,7,0,0,55768,0,0
10003956,25,,1,0,0,0,50353,41974
10003956,25,,2,0,0,0,2200,8800
10003956,25,,3,0,0,0,1599,8935
10003956,25,,4,7138,24147,34809,46746,55454
10003956,25,,5,2371,6597,0,0,11735
10003956,25,,13,9250,0,0,0,1958
10003957,25,,1,46335,46874,351387,-106567,2281
10003957,25,,2,44694,11671,20161,27136,99305
10003957,25,,3,0,1956,52838,50580,38579
10003957,25,,4,58405,6520,26891,106674,123380
10003957,25,,5,0,0,0,-2529,0
10003957,25,,11,0,0,0,10764,5088
10003957,25,,13,-2764,0,0,0,0
10007784,25,A,1,8263000,6313000,5049000,5550000,6527122
10007784,25,A,2,865000,1036000,845000,652000,460087
10007784,25,A,3,361000,210000,940000,526000,712957
10007784,25,A,4,10845000,7364000,5633000,5101000,3508658
10007784,25,A,5,16000,19000,0,28000,11188
10007784,25,A,6,537000,613000,722000,794000,1444952
10007784,25,A,7,80000,129000,97000,139000,78113
10007784,25,A,9,29000,39000,44000,35000,-681
10007784,25,A,10,276000,145000,81000,0,18358
10007784,25,A,12,27000,195000,414000,448000,448880
10007784,25,A,13,611000,224000,111000,163000,95603
10007784,25,B,1,0,38000,3000,3000,1000
10007784,25,B,2,2000,2000,2000,22000,15000
10007784,25,B,3,11000,178000,310000,410000,353000
10007784,25,B,4,0,80000,34000,31000,42000
10007784,25,B,5,0,4000,0,0,0
10007784,25,B,13,0,3000,38000,0,3000
10004048,25,,1,-5000,0,0,5338,0
10004048,25,,2,40000,7000,18000,37000,15000
10004048,25,,3,0,0,8000,0,0
10004048,25,,4,594000,230000,209000,66000,0
10004048,25,,5,0,0,0,0,72932
10004048,25,,6,324550,346532,343648,333293,299043
10004048,25,,9,0,0,0,0,10530
10004048,25,,13,-48554,-89401,23019,0,0
10004113,25,,1,3468,3094,561,186150,293131
10004113,25,,2,4310,0,54768,6600,0
10004113,25,,3,0,0,0,14236,6859
10004113,25,,4,17455,4991,0,0,0
10004113,25,,13,20064,80166,70392,73988,21779
10007798,25,,1,552138,356325,126669,71179,136977
10007798,25,,2,91694,68715,39415,5439,47937
10007798,25,,3,41751,9697,0,6725,6284
10007798,25,,4,262523,939309,603548,486126,312390
10007798,25,,5,55244,5260,313,0,32580
10007798,25,,6,4375,62773,82681,-34244,-13375
10007798,25,,9,13905,0,0,0,40211
10007798,25,,12,0,0,0,0,3553
10007798,25,,13,2293,18237,28230,12158,6171
10004180,25,,1,93811,74274,228261,106715,52063
10004180,25,,2,60637,12940,0,0,0
10004180,25,,3,0,0,11249,2107,0
10004180,25,,4,199719,83992,75230,3101,35849
10004180,25,,5,55337,6600,5767,22028,0
10004180,25,,6,74232,0,46179,262898,134996
10004180,25,,9,0,0,0,1812,586
10004180,25,,12,0,0,0,12249,0
10004180,25,,13,1851,36221,0,22794,30989
10007799,25,,1,9739,601,4819,15337,8620
10007799,25,,2,163412,56191,85310,16868,830
10007799,25,,3,48692,16695,2042,2070,20106
10007799,25,,4,103271,86919,50230,28839,33415
10007799,25,,5,59349,273509,223698,35856,40800
10007799,25,,6,0,0,0,747,8967
10007799,25,,12,331184,73991,0,324927,271850
10007799,25,,13,1585,0,177,14076,11000
10007832,25,,3,3000,0,0,0,0
10007832,25,,4,164000,114000,116000,14000,0
10007832,25,,6,43000,65000,159000,91000,54388
10007138,25,,1,87733,20945,54071,53412,100
10007138,25,,2,119477,4244,48473,53351,39919
10007138,25,,4,185882,226165,188656,111672,106271
10007138,25,,5,0,31,14609,25013,7346
10007138,25,,6,-16165,11300,0,70498,62723
10007138,25,,9,0,0,20381,0,0
10007138,25,,12,379,-380,4927,0,0
10007138,25,,13,2470,0,19237,39673,12475
10007154,25,,1,426000,550000,391000,345000,351000
10007154,25,,2,206000,200000,159000,102000,162000
10007154,25,,3,232000,377000,36000,14000,4000
