 90.0,-0.083,-0.037
 90.5,-0.084,-0.038
 91.0,-0.083,-0.038
 91.5, 0.022, 0.051
 92.0, 0.022, 0.051
 92.5, 0.026, 0.052
 93.0, 0.026, 0.052
 93.5, 0.026, 0.052
 94.0, 0.029, 0.056
 94.5, 0.028, 0.055
 95.0, 0.028, 0.055
 95.5, 0.028, 0.055
 96.0, 0.028, 0.055
 96.5, 0.028, 0.055
 97.0,-0.020,-0.000
 97.5,-0.028, 0.001
 98.0,-0.035,-0.007
 98.5,-0.035,-0.007
 99.0,-0.035,-0.007
 99.5,-0.035,-0.007
