UKPRN,UnitOfAssessment,MultipleSubmission,Source,Income2008,Income2009,Income2010,Income2011,Income2012
10005500,36,,3,0,0,0,0,15120
10005500,36,,4,28532,51775,54320,18480,37586
10005500,36,,5,13956,29819,102329,133650,96095
10005500,36,,9,0,0,0,4121,4697
10005500,36,,13,161,6114,0,0,85
10007804,36,,1,107107,84396,77824,201,13255
10007804,36,,2,8938,4786,24901,27744,4851
10007804,36,,4,0,6602,3480,19210,75257
10007804,36,,13,0,424,3484,0,0
10007800,36,,1,0,0,5000,5000,37000
10007800,36,,2,11000,9000,4000,5000,6000
10007800,36,,3,2000,0,0,0,0
10007800,36,,4,0,6000,11000,14000,24000
10007856,36,,1,2389,0,0,0,0
10007856,36,,2,0,3415,0,0,0
10007856,36,,3,0,0,0,0,3108
10007856,36,,4,442572,616795,402058,0,0
10007856,36,,13,41631,0,1993,0,2246
10007814,36,,1,203751,147959,115710,156144,186624
10007814,36,,2,-2154,0,1344,3656,0
10007814,36,,3,18402,2773,0,0,0
10007814,36,,4,36475,21442,2312,14981,162
10007814,36,,5,20104,58301,0,14033,90067
10007814,36,,6,76195,6738,0,0,0
10007814,36,,8,1268,0,0,0,0
10007814,36,,9,0,3197,0,0,0
10007814,36,,13,38696,0,0,0,0
10007807,36,,1,176416,235506,192114,242390,111027
10007807,36,,2,-527,0,0,23,6500
10007807,36,,4,3813,3215,3150,1374,32836
10007807,36,,5,0,0,6064,0,2050
10007807,36,,6,3102,28655,21442,19375,109162
10007807,36,,9,0,0,-302,600,0
10007807,36,,13,7424,3838,8210,137,7294
