 90.0, 0.534, 0.434
 90.5, 0.518, 0.408
 91.0, 0.419, 0.372
 91.5, 0.439, 0.434
 92.0, 0.462, 0.455
 92.5, 0.466, 0.455
 93.0, 0.472, 0.456
 93.5, 0.453, 0.448
 94.0, 0.496, 0.479
 94.5, 0.483, 0.445
 95.0, 0.570, 0.536
 95.5, 0.581, 0.554
 96.0, 0.517, 0.487
 96.5, 0.530, 0.484
 97.0, 0.567, 0.497
 97.5, 0.624, 0.538
 98.0, 0.462, 0.406
 98.5, 0.439, 0.406
 99.0, 0.392, 0.367
 99.5, 0.392, 0.367
