 10007788, 47.0, 2.83636, 40.0, 4.12727
 10003270, 46.0, 5.13947, 27.8, 6.95789
 10007798, 30.0, 3.52672, 18.2, 5.23664
 10007795, 30.0, 4.10833, 20.0, 6.16667
 10006840, 27.0, 3.44737, 14.0, 4.66667
 10007798, 27.0, 3.06164, 17.1, 4.51370
 10007822, 26.0, 6.53723, 19.3, 7.87057
 10004113, 26.0, 5.18550, 14.7, 6.91684
 10007805, 24.0, 5.89157, 15.7, 7.87550
 10007784, 23.0, 4.41000, 22.5, 7.16500
 10007157, 22.0, 2.85714, 18.2, 4.17007
 10007799, 21.0, 4.30769, 25.0, 6.30128
 10007850, 19.0, 3.61905, 13.3, 5.19048
 10007157, 18.0, 2.58242, 14.3, 4.81319
 10007146, 17.0, 1.36111, 16.7, 2.22222
 10006840, 14.0, 2.65432, 16.0, 6.24691
 10005343, 11.0, 1.90210, 10.5, 2.90210
 10007785, 9.0, 3.00000, 14.3, 6.20635
 10000886, 7.0, 0.12000, 11.1, 0.12000
 10000961, 6.0, 4.56863, 9.4, 6.16863
 10003957, 2.0, 1.81579, 2.6, 3.26316
 10007159, 2.0, 1.72500, 2.5, 2.52500
 10007155, 1.0, 1.40909, 2.3, 2.25000
 10007166, 1.0, 0.00000, 2.1, 0.80000
 10007138, 0.0, 0.48148, 0.0, 0.48148
