 90.0,-0.116,-0.237
 90.5,-0.084,-0.197
 91.0,-0.080,-0.190
 91.5,-0.078,-0.188
 92.0,-0.085,-0.195
 92.5,-0.101,-0.193
 93.0,-0.137,-0.207
 93.5,-0.132,-0.198
 94.0,-0.144,-0.219
 94.5,-0.136,-0.223
 95.0,-0.132,-0.221
 95.5,-0.136,-0.217
 96.0,-0.133,-0.220
 96.5,-0.121,-0.225
 97.0,-0.098,-0.203
 97.5,-0.085,-0.191
 98.0,-0.101,-0.204
 98.5,-0.137,-0.235
 99.0,-0.150,-0.243
 99.5,-0.150,-0.246
