 10005343, 42.0, 11.58333, 19.0, 2.66667
 10007774, 40.0, 70.33333, 23.3, 27.00000
 10007784, 40.0, 0.00000, 26.3, 0.00000
 10007798, 37.0, 0.00000, 21.4, 0.00000
 10007789, 36.0, 0.00000, 23.0, 0.00000
 10007798, 35.0, 21.25000, 27.3, 19.75000
 10007790, 33.0, 25.21739, 17.4, 8.00000
 10004063, 31.0, 0.00000, 20.8, 0.00000
 10007788, 31.0, 35.50000, 22.0, 12.93750
 10007143, 30.0, 0.00000, 27.4, 0.00000
 10004063, 30.0, 6.14286, 31.5, 5.00000
 10007780, 25.0, 14.44444, 23.9, 9.33333
 10007806, 24.0, 0.40000, 13.4, 0.00000
 10007773, 24.0, 12.85714, 12.5, 10.28571
 10002718, 23.0, 16.00000, 17.9, 3.00000
 10007774, 23.0, 3.00000, 16.8, 1.87500
 10007783, 23.0, 0.00000, 12.5, 0.00000
 10003957, 18.0, 0.00000, 16.1, 0.00000
 10000961, 18.0, 13.54545, 14.7, 6.27273
 10007780, 17.0, 0.00000, 15.3, 0.00000
 10007803, 11.0, 4.66667, 13.5, 2.66667
 10007776, 11.0, 0.00000, 16.3, 0.00000
 10007150, 11.0, 0.00000, 8.7, 0.00000
 10005337, 8.0, 0.00000, 12.5, 0.00000
 10007146, 6.0, 0.00000, 0.0, 0.00000
