 90.0, 0.187, 0.150
 90.5, 0.187, 0.150
 91.0, 0.190, 0.154
 91.5, 0.190, 0.154
 92.0, 0.184, 0.144
 92.5, 0.179, 0.139
 93.0, 0.176, 0.137
 93.5, 0.175, 0.124
 94.0, 0.174, 0.122
 94.5, 0.175, 0.124
 95.0, 0.174, 0.120
 95.5, 0.191, 0.137
 96.0, 0.193, 0.140
 96.5, 0.186, 0.128
 97.0, 0.150, 0.102
 97.5, 0.143, 0.095
 98.0, 0.146, 0.098
 98.5, 0.128, 0.080
 99.0, 0.135, 0.088
 99.5, 0.142, 0.095
