 10007774, 65.0, 28.05385, 50.6, 31.00000
 10007154, 55.0, 0.00000, 31.2, 0.00000
 10003645, 54.0, 74.20000, 34.1, 78.20000
 10007788, 54.0, 0.00000, 38.1, 0.00000
 10007143, 50.0, 0.50000, 26.0, 0.50000
 10007814, 48.0, 1.16667, 32.1, 4.83333
 10007784, 48.0, 11.92308, 28.1, 14.76923
 10006840, 47.0, 0.00000, 38.2, 0.00000
 10007792, 44.0, 0.28571, 37.6, 5.57143
 10007167, 44.0, 0.00000, 27.6, 0.00000
 10007786, 44.0, 118.26316, 29.9, 137.10526
 10007790, 43.0, 0.00000, 19.4, 0.00000
 10007157, 38.0, 0.00000, 22.6, 0.00000
 10007773, 38.0, 0.00000, 16.8, 0.00000
 10007798, 36.0, 19.40000, 31.3, 24.00000
 10005343, 35.0, 6.00000, 25.3, 7.20000
 10007163, 32.0, 9.33333, 23.1, 9.33333
 10007794, 32.0, 0.00000, 17.1, 3.00000
 10007158, 31.0, 0.00000, 17.9, 0.00000
 10007802, 29.0, 48.00000, 24.6, 94.83333
 10004113, 28.0, 0.00000, 22.9, 0.00000
 10007768, 25.0, 19.00000, 24.4, 19.00000
 10007806, 25.0, 0.00000, 24.6, 0.00000
 10007807, 24.0, 0.00000, 12.2, 0.00000
 10007795, 23.0, 0.00000, 17.4, 0.00000
 10004180, 23.0, 22.77011, 20.5, 24.33333
 10007804, 22.0, 0.00000, 25.0, 0.00000
 10007799, 21.0, 14.81250, 21.7, 18.87500
 10007776, 20.0, 16.57143, 31.0, 32.71429
 10007164, 20.0, 0.00000, 18.6, 0.00000
 10008010, 20.0, 0.00000, 30.0, 0.00000
 10007784, 17.0, 0.00000, 13.8, 0.00000
 10007805, 16.0, 0.00000, 9.8, 1.50000
 10006299, 16.0, 0.00000, 25.0, 0.00000
 10002718, 15.0, 0.00000, 23.1, 0.00000
 10004048, 15.0, 0.00000, 10.5, 0.00000
 10003956, 15.0, 73.94118, 11.4, 86.41176
 10007789, 14.0, 0.00000, 22.0, 0.00000
 10000961, 13.0, 0.00000, 19.7, 0.00000
 10007148, 13.0, 0.00000, 8.3, 0.00000
 10005790, 12.0, 11.00000, 15.4, 18.00000
 10007796, 12.0, 2.00000, 18.3, 2.00000
 10003614, 12.0, 0.00000, 18.9, 0.00000
 10007151, 12.0, 0.00000, 12.5, 0.00000
 10007152, 12.0, 0.00000, 18.8, 0.00000
 10007140, 11.0, 0.00000, 16.7, 0.00000
 10007832, 11.0, 0.00000, 16.7, 0.00000
 10004930, 11.0, 0.00000, 16.3, 0.00000
 10007848, 11.0, 0.00000, 16.7, 0.00000
 10003957, 10.0, 0.00000, 16.0, 0.00000
 10007144, 10.0, 0.00000, 12.1, 0.00000
 10007149, 10.0, 0.00000, 15.1, 0.00000
 10007852, 9.0, 0.00000, 13.5, 0.00000
 10007801, 9.0, 0.00000, 13.4, 0.00000
 10000886, 9.0, 5.66667, 13.8, 7.33333
 10007823, 9.0, 0.00000, 2.1, 0.00000
 10007851, 9.0, 0.00000, 14.3, 0.00000
 10007783, 8.0, 0.00000, 6.1, 0.00000
 10007762, 8.0, 0.00000, 13.0, 0.00000
 10007139, 7.0, 0.00000, 11.5, 0.00000
 10007843, 7.0, 0.00000, 10.3, 0.00000
 10007811, 6.0, 0.00000, 9.5, 0.00000
 10004797, 6.0, 0.00000, 9.9, 0.00000
 10001143, 5.0, 42.00000, 7.1, 43.80000
 10007166, 5.0, 0.00000, 7.1, 0.00000
 10000571, 5.0, 6.50000, 8.2, 27.50000
 10006566, 5.0, 0.00000, 7.7, 0.00000
 10007159, 5.0, 18.55172, 0.0, 19.06897
 10007800, 4.0, 0.00000, 6.4, 0.00000
 10003861, 4.0, 0.00000, 6.0, 0.00000
 10007146, 3.0, 51.36585, 4.9, 56.02439
 10007713, 3.0, 0.00000, 5.0, 0.00000
 10006841, 2.0, 52.75000, 2.9, 59.75000
 10007138, 2.0, 0.00000, 3.8, 0.00000
 10000291, 0.0, 0.00000, 0.0, 0.00000
 10007842, 0.0, 0.00000, 0.0, 0.00000
