 10007774, 57.0, 0.59184, 42.2, 0.59184
 10003270, 57.0, 0.00971, 39.2, 0.00971
 10007788, 50.0, 0.97059, 45.8, 0.97059
 10007786, 50.0, 1.42222, 23.7, 1.42222
 10007784, 46.0, 1.02083, 23.4, 1.02083
 10007775, 44.0, 0.95455, 30.4, 0.95455
 10007771, 43.0, 0.00000, 19.2, 0.00000
 10007167, 42.0, 1.47059, 17.1, 1.00000
 10003958, 39.0, 1.00000, 32.1, 1.00000
 10007163, 39.0, 8.78070, 32.1, 6.95614
 10007154, 38.0, 3.53488, 21.9, 3.53488
 10006842, 38.0, 0.74510, 19.3, 0.74510
 10007157, 38.0, 0.27160, 12.1, 0.27160
 10007158, 37.0, 0.00000, 41.9, 0.00000
 10003645, 37.0, 0.00000, 25.9, 0.00000
 10007814, 37.0, 0.05455, 25.2, 0.05455
 10007767, 36.0, 1.22727, 21.6, 1.22727
 10007796, 36.0, 0.15385, 22.6, 0.15385
 10007783, 34.0, 0.04706, 20.3, 0.04706
 10007782, 32.0, 6.48571, 24.4, 6.48571
 10007795, 32.0, 0.37500, 22.8, 0.37500
 10006840, 30.0, 10.55921, 24.7, 9.48026
 10007792, 25.0, 0.78378, 16.9, 0.78378
 10007794, 25.0, 7.69663, 14.0, 7.60674
 10007799, 25.0, 0.00000, 14.4, 0.00000
 10007852, 24.0, 0.30000, 21.1, 0.30000
 10005343, 23.0, 8.83962, 15.1, 8.33962
 10007789, 22.0, 0.00000, 17.9, 0.00000
 10000961, 20.0, 0.66667, 9.5, 0.66667
 10007798, 17.0, 1.20408, 13.9, 1.20408
 10007155, 2.0, 6.81250, 0.0, 5.56250
 10003861, 1.0, 22.56250, 1.1, 21.56250
