 90.0,-0.501,-0.366
 90.5,-0.508,-0.374
 91.0,-0.508,-0.373
 91.5,-0.513,-0.371
 92.0,-0.515,-0.374
 92.5,-0.513,-0.371
 93.0,-0.513,-0.370
 93.5,-0.503,-0.356
 94.0,-0.524,-0.376
 94.5,-0.509,-0.358
 95.0,-0.511,-0.358
 95.5,-0.525,-0.380
 96.0,-0.525,-0.380
 96.5,-0.533,-0.391
 97.0,-0.533,-0.390
 97.5,-0.535,-0.390
 98.0,-0.535,-0.390
 98.5,-0.519,-0.376
 99.0,-0.531,-0.392
 99.5,-0.534,-0.393
