 90.0, 0.042, 0.039
 90.5, 0.042, 0.039
 91.0, 0.043, 0.039
 91.5, 0.045, 0.040
 92.0, 0.045, 0.040
 92.5, 0.042, 0.037
 93.0, 0.041, 0.035
 93.5, 0.025, 0.021
 94.0, 0.025, 0.021
 94.5, 0.025, 0.021
 95.0, 0.025, 0.021
 95.5, 0.026, 0.022
 96.0, 0.026, 0.022
 96.5, 0.039, 0.032
 97.0, 0.041, 0.034
 97.5, 0.031, 0.029
 98.0, 0.031, 0.029
 98.5, 0.031, 0.029
 99.0, 0.060, 0.065
 99.5, 0.060, 0.065
